date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-09-25,2.0300000000000002,1.72,2.31,1.9100000000000001,2.15,42.99338154586602,42.99338154586602,2.0,2.0
2020-09-26,1.96,1.6500000000000001,2.21,1.81,2.04,47.895388138622764,47.895388138622764,2.0,2.0
2020-09-27,1.8900000000000001,1.6,2.13,1.74,1.96,53.33067772594015,53.33067772594015,11.0,11.0
2020-09-28,1.84,1.57,2.07,1.69,1.9000000000000001,59.36280486459689,59.36280486459689,11.0,11.0
2020-09-29,1.8,1.56,2.0300000000000002,1.6600000000000001,1.86,65.99827917532106,65.99827917532106,15.0,15.0
2020-09-30,1.77,1.53,1.98,1.6400000000000001,1.83,73.16330099605688,73.16330099605688,10.0,10.0
2020-10-01,1.74,1.51,1.94,1.62,1.8,80.6909270028723,80.6909270028723,13.0,13.0
2020-10-02,1.71,1.5,1.9100000000000001,1.61,1.78,88.32461166643293,88.32461166643293,31.0,31.0
2020-10-03,1.67,1.45,1.85,1.55,1.72,95.74144386156118,95.74144386156118,32.0,32.0
2020-10-04,1.62,1.42,1.8,1.51,1.67,102.59381762592311,102.59381762592311,31.0,31.0
2020-10-05,1.57,1.3800000000000001,1.74,1.47,1.62,108.56290298173175,108.56290298173175,34.0,34.0
2020-10-06,1.5,1.3,1.6500000000000001,1.3900000000000001,1.54,113.41300721411443,113.41300721411443,39.0,39.0
2020-10-07,1.42,1.25,1.58,1.32,1.46,117.03454707616015,117.03454707616015,20.0,20.0
2020-10-08,1.34,1.17,1.49,1.26,1.3900000000000001,119.46569263641292,119.46569263641292,36.0,36.0
2020-10-09,1.27,1.11,1.41,1.17,1.3,120.8881082060986,120.8881082060986,24.0,24.0
2020-10-10,1.2,1.05,1.34,1.12,1.24,121.5986933197635,121.5986933197635,44.0,44.0
2020-10-11,1.1500000000000001,0.99,1.27,1.06,1.18,121.96456566108206,121.96456566108206,26.0,26.0
2020-10-12,1.1,0.96,1.23,1.04,1.1500000000000001,122.37115071189756,122.37115071189756,69.0,69.0
2020-10-13,1.07,0.92,1.19,1.0,1.11,123.17284435472725,123.17284435472725,76.0,76.0
2020-10-14,1.06,0.92,1.18,0.98,1.09,124.65317692711223,124.65317692711223,68.0,68.0
2020-10-15,1.06,0.92,1.18,0.98,1.09,126.99816940347309,126.99816940347309,150.0,150.0
